"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"1500",2023-07-20,"WL1","2","0.5","X",49,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",2023-07-20,"WL1","2","0.5","P",13,23,"2.14","10.1",1,NA,"5.0","6.0",1.4,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",507,NA,NA,NA,NA,NA,"N",NA,NA,2.14
"1502",2023-07-20,"WL1","2","0.5","P",11,26,"2.62","12.6",1,NA,"9.0","1.0",1.5,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",508,NA,NA,NA,NA,NA,"Y",NA,NA,2.62
"1503",2023-07-20,"WL1","2","1",NA,15,36,NA,NA,NA,NA,NA,NA,NA,NA,"gone",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",510,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",2023-07-20,"WL1","2","1","X",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",311,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",2023-07-20,"WL1","2","1","F",3,11,"2.39","11.8",1,NA,"5.0",NA,NA,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",516,NA,NA,NA,NA,NA,"N",NA,NA,2.39
"1506",2023-07-20,"WL1","2","1","V",15,15,"1.42","6.6",1,"0.7",NA,NA,NA,0,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",307,NA,NA,NA,NA,NA,"N",NA,NA,1.42
"1507",2023-07-20,"WL1","2","1","P",29,50,"2.39","21.2",1,NA,"0.0","5.0",2.1,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",519,NA,NA,NA,NA,NA,"N",NA,NA,2.39
"1508",2023-07-20,"WL1","2","1","X",29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",506,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",2023-07-20,"WL1","2","1.5","V",26,25,"1.48","4.4",1,"1.2",NA,NA,NA,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",502,NA,NA,NA,NA,NA,"N",NA,NA,1.48
"1510",2023-07-20,"WL1","2","1.5","P",10,38,"1.02","14.9",1,NA,"1.0","6.0",4.9,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",201,NA,NA,NA,NA,NA,"N",NA,NA,1.02
"1511",2023-07-20,"WL1","2","1.5","P",30,36,"1.5","25.0",1,NA,"0.0","10.0",6.1,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",204,NA,NA,NA,NA,NA,"N",NA,NA,1.5
"1512",2023-07-20,"WL1","2","1.5","P",45,47,"1.98","18.7",1,NA,"0.0","11.0",6.2,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",514,NA,NA,NA,NA,NA,"N",NA,NA,1.98
"1513",2023-07-20,"WL1","2","1.5","X",35,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",2023-07-20,"WL1","2","2","X",8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",2023-07-20,"WL1","2","2","P",45,35,"1.13","21.5",1,NA,"0.0","5.0",4.9,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",505,NA,NA,NA,NA,NA,"N",NA,NA,1.13
"1516",2023-07-20,"WL1","2","2","P",40,45,"0.57","12.1",1,NA,"0.0","2.0",5,1,"double check last year;smaller diameter",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",512,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1517",2023-07-20,"WL1","2","2","X",44,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",503,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",2023-07-20,"WL1","2","2.5","X",11,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",2023-07-20,"WL1","2","2.5","P",56,42,"2.17","29.9",1,NA,"0.0","17.0",5.4,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",509,NA,NA,NA,NA,NA,"N",NA,NA,2.17
"1520",2023-07-20,"WL1","2","2.5","X",20,50,NA,NA,NA,NA,NA,NA,NA,NA,"plant gone",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",210,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",2023-07-20,"WL1","2","2.5","X",49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",2023-07-20,"WL1","2","3","X",49,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"purple",92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",2023-07-20,"WL1","2","3","X",40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"purple",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",2023-07-20,"WL1","2","3","P",27,31,"1.27","18.2",1,NA,"0.0","7.0",5.5,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",12,NA,NA,NA,NA,NA,"N",NA,NA,1.27
"1525",2023-07-20,"WL1","2","3","P",31,28,"2.27","22.4",1,NA,"0.0","13.0",4.5,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",24,NA,NA,NA,NA,NA,"N",NA,NA,2.27
"1526",2023-07-20,"WL1","2","3","P",19,5,"1.81","16.6",1,NA,"0.0","14.0",5.3,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",47,NA,NA,NA,NA,NA,"N",NA,NA,1.81
"1527",2023-07-20,"WL1","2","3","P",11,23,"1.5","19.3",1,NA,"0.0","6.0",5.4,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",25,NA,NA,NA,NA,NA,"N",NA,NA,1.5
"1528",2023-07-20,"WL1","2","3.5","X",28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"purple",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",2023-07-20,"WL1","2","3.5","P",15,2,"1.11","14.6",1,NA,"0.0","4.0",4.6,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",58,NA,NA,NA,NA,NA,"N",NA,NA,1.11
"1530",2023-07-20,"WL1","2","3.5","P",20,5,"1.35","20.8",1,NA,"0.0","8.0",6.1,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",64,NA,NA,NA,NA,NA,"N",NA,NA,1.35
"1531",2023-07-20,"WL1","2","3.5","P",26,6,"0.93","14.1",1,NA,"0.0","6.0",4.2,1,"double check last year;smaller than 1",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",83,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1532",2023-07-20,"WL1","2","3.5","P",35,7,"0.8","13.2",1,NA,"0.0","4.0",4.6,1,"double check last year;smaller than 1",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",84,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1533",2023-07-20,"WL1","2","3.5","P",35,1,"1.22","14.9",1,NA,"0.0","5.0",3.4,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",71,NA,NA,NA,NA,NA,"N",NA,NA,1.22
"1534",2023-07-20,"WL1","2","3.5","P",21,14,"1.17","25.1",1,"7.7","0.0","5.0",7.7,1,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",69,NA,NA,NA,NA,NA,"N",NA,NA,1.17
"1535",2023-07-20,"WL1","2","3.5","X",8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",2023-07-20,"WL1","2","3.5","V",6,16,"0.72","7.6",1,"0.4",NA,NA,NA,1,"double check last year;smaller than 1",2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",39,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1537",2023-07-20,"WL1","2","3.5","X",32,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",2023-07-20,"WL1","2","3.5","X",6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",2023-07-20,"WL1","2","4","X",20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",2023-07-20,"WL1","2","4","X",7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SY",2024-01-17,NA,NA,NA,NA,NA,"white",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",2023-07-20,"WL1","2","4","X",6,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",2023-07-20,"WL1","2","4","P",20,23,"0.78","7.2",1,NA,"0.0","1.0",1.1,1,"small stem;double check",2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",54,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1543",2023-07-20,"WL1","2","4","V",17,33,"1.33","4.2",1,"1.3",NA,NA,NA,0,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",18,NA,NA,NA,NA,NA,"N",NA,NA,1.33
"1544",2023-07-20,"WL1","2","4","P",34,34,"0.98","11.9",1,NA,"0.0","2.0",4.5,1,"small stem;double check",2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",33,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1545",2023-07-20,"WL1","2","4","P",33,49,"1.54","18.0",1,NA,"1.0","7.0",4.9,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",1,NA,NA,NA,NA,NA,"N",NA,NA,1.54
"1546",2023-07-20,"WL1","2","4","P",15,48,"1.08","11.8",1,NA,"0.0","3.0",3.9,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",26,NA,NA,NA,NA,NA,"N",NA,NA,1.08
"1547",2023-07-20,"WL1","2","4","V",3,17,"1.09","3.4",1,"1.2",NA,NA,NA,0,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",23,NA,NA,NA,NA,NA,"N",NA,NA,1.09
"1548",2023-07-20,"WL1","2","4","X",10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",2023-07-20,"WL1","2","4.5","X",45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",2023-07-20,"WL1","2","4.5","X",10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",2023-07-20,"WL1","2","4.5","X",27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",2023-07-20,"WL1","2","4.5","X",41,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",2023-07-20,"WL1","2","4.5","X",20,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",2023-07-20,"WL1","2","4.5","P",15,44,"1.59","17.1",1,NA,"1.0","6.0",5.9,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",42,NA,NA,NA,NA,NA,"N",NA,NA,1.59
"1555",2023-07-20,"WL1","2","4.5","X",11,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",2023-07-20,"WL1","2","4.5","X",5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",2023-07-20,"WL1","2","4.5","X",6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",2023-07-20,"WL1","2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"purple",88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",2023-07-20,"WL1","2","5","P",35,47,"1.1","13.2",1,NA,"0.0","2.0",5.7,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",13,NA,NA,NA,NA,NA,"Y",NA,NA,1.1
"1560",2023-07-20,"WL1","2","5","X",42,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",2023-07-20,"WL1","2","5.5","X",15,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"purple",94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",2023-07-20,"WL1","2","5.5","X",33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",2023-07-20,"WL1","2","5.5","P",41,36,"1.16","15.2",1,NA,"0.0","5.0",5.3,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",28,NA,NA,NA,NA,NA,"Y",NA,NA,1.16
"1564",2023-07-20,"WL1","2","5.5","X",43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",2023-07-20,"WL1","2","5.5","P",5,15,"1.3","12.9",1,NA,"0.0","7.0",4.8,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",2,NA,NA,NA,NA,NA,"N",NA,NA,1.3
"1566",2023-07-20,"WL1","2","5.5","X",19,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",2023-07-20,"WL1","2","6","P",48,5,"1.28","11.1",1,NA,"0.0","7.0",3.5,1,"shifted below transect",2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",10,NA,NA,NA,NA,NA,"N",NA,NA,1.28
"1568",2023-07-20,"WL1","2","6","P",24,39,"1.95","22.3",1,NA,"0.0","8.0",6.3,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",7,NA,NA,NA,NA,NA,"N",NA,NA,1.95
"1569",2023-07-20,"WL1","2","6","X",30,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",2023-07-20,"WL1","2","6","X",8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",2023-07-20,"WL1","2","6","P",49,1,"1.01","11.4",1,NA,"0.0","2.0",5.4,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",20,NA,NA,NA,NA,NA,"N",NA,NA,1.01
"1572",2023-07-20,"WL1","2","6","X",25,20,NA,NA,NA,NA,NA,NA,NA,NA,"shifted below transect",2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",2023-07-20,"WL1","2","6.5","V",22,2,"0.89","2.6",1,"1.1","0.0",NA,NA,0,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",4,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1574",2023-07-20,"WL1","2","6.5","X",20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",2023-07-20,"WL1","2","6.5","X",12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",2023-07-20,"WL1","2","6.5","V",37,37,"1.3","3.5",1,"1.4",NA,NA,NA,0,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",85,NA,NA,NA,NA,NA,"N",NA,NA,1.3
"1577",2023-07-20,"WL1","2","6.5","P",25,37,"0.85","11.1",1,NA,"0.0","4.0",3.7,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",14,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1578",2023-07-20,"WL1","2","6.5","X",22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",2023-07-20,"WL1","2","6.5","X",35,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",2023-07-20,"WL1","2","7","P",4,13,"0.75","5.2",1,NA,"0.0","2.0",3.7,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",905,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1581",2023-07-20,"WL1","2","7.5","P",10,17,"1.52","17.3",1,NA,"0.0","19.0",5.5,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",30,NA,NA,NA,NA,NA,"N",NA,NA,1.52
"1582",2023-07-20,"WL1","2","7.5","P",37,18,"1.42","10.5",1,NA,"0.0","5.0",3.7,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",72,NA,NA,NA,NA,NA,"N",NA,NA,1.42
"1583",2023-07-20,"WL1","2","8","X",22,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",2023-07-20,"WL1","2","8","P",14,46,"0.94","13.1",2,NA,"0.0","4.0",3.6,2,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",903,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1585",2023-07-20,"WL1","2","8","V",11,12,"0.78","1.4",1,"0.4",NA,NA,NA,0,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",61,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1586",2023-07-20,"WL1","2","8","X",21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",2023-07-20,"WL1","2","8","X",31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",2023-07-20,"WL1","2","8.5","P",33,27,"1.54","17.8",1,NA,"0.0","6.0",5.5,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",76,NA,NA,NA,NA,NA,"Y",NA,NA,1.54
"1589",2023-07-20,"WL1","2","8.5","X",25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",2023-07-20,"WL1","2","8.5","P",32,23,"1.37","13.7",1,NA,"0.0","3.0",6.2,1,NA,2023,NA,"SHS",2024-01-18,NA,NA,NA,NA,NA,"white",34,NA,NA,NA,NA,NA,"N",NA,NA,1.37
"1591",2023-07-20,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"red",207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.41","2.6",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1593",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.23","1.8",1,"0.8",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1594",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.61","3.1",1,"1.1",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1595",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.35","2.1",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1596",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.51","3.6",1,"0.9",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1597",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.49","1.9",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1598",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.41","3.1",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1599",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.38","2.4",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1600",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.24","0.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1601",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.69","2.0",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1602",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.62","3.4",1,"0.9",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1603",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.21","2.2",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1604",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.84","2.6",1,"1.0",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1605",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.88","1.9",1,"1.0",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1606",2023-07-20,"WL1","2","0.5","V",NA,NA,"0.33","1.6",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1607",2023-07-20,"WL1","2","1","V",NA,NA,"0.61","4.8",1,"0.9",NA,NA,NA,NA,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"1608",2023-07-20,"WL1","2","1","P",14,24,"1.14","21.1",1,NA,"0.0","8.0",5.6,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",357,NA,NA,NA,NA,NA,"Y",NA,NA,1.14
"1609",2023-07-20,"WL1","2","1","P",6,50,"1.87","27.8",1,NA,"0.0","14.0",7.4,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",239,NA,NA,NA,NA,NA,"N",NA,NA,1.87
"1610",2023-07-20,"WL1","2","1.5","V",41,26,"1.02","2.8",1,"1.3",NA,NA,NA,1,NA,2023,NA,"MW",2024-01-24,NA,NA,NA,NA,NA,"pink",101,NA,NA,NA,NA,NA,"N",NA,NA,1.02
